,FR-001,FR-003,FR-024,FR-025,FR-026,FR-027,FR-030,FR-039,FR-040,FR-051,FR-052,FR-053,FR-054,FR-060,FR-105,FR-110,FR-113,FR-115,FR-116,FR-118,FR-121,FR-125,FR-129,FR-132,FR-139,FR-142,FR-152,FR-156,FR-161,FR-162,FR-166,FR-169,FR-170,FR-173,FR-187,FR-191,FR-192,FR-193,FR-194,FR-195,FR-196,FR-198,FR-200,FR-202,FR-208,FR-211,FR-212,FR-213,FR-214,FR-215,FR-218,FR-221,FR-223,FR-229,FR-241,FR-249,FR-268,FR-275,FR-276,FR-281,FR-282,FR-293,FR-294,FR-298,FR-302,FR-305,FR-310,FR-312,FR-316,FR-328,FR-344,FR-349,FR-376,FR-382,FR-390,FR-393,FR-398,FR-399,FR-400,FR-404,FR-414,FR-419,FR-430,FR-449,FR-450,FR-451,FR-459,FR-460,FR-473,FR-474,FR-495,FR-496,FR-500,FR-503,FR-504,FR-505,FR-506,FR-507,FR-510,FR-539,FR-542,FR-548,FR-551,FR-552,FR-558,FR-568,FR-596,FR-606,FR-617,FR-626,FR-628,FR-643,FR-652,FR-654,FR-664,FR-666,FR-667,FR-672,FR-682,FR-684,FR-696,FR-716,FR-719,FR-721,FR-722,FR-723,FR-726,FR-728,FR-730,FR-734,FR-751,FR-759,FR-767,FR-768,FR-770,FR-772,FR-780,FR-783,FR-788,FR-790,FR-792,FR-812,FR-815,FR-817,FR-820,FR-823,FR-824,FR-825,FR-826,FR-827,FR-828,FR-829,FR-830,FR-835,FR-901,FR-902
OTU_398,7.77361,23.69892,0.17597,11.22276,0.03345,13.23584,1.60225,5.36532,5.28219,3.60471,9.51895,0.00073,0.43404,0.23609,10.91042,0.4145,16.64669,0.00802,7.70106,0.00513,14.20403,0.09841,0.02206,0.92403,2.94542,2.13641,4.38753,1.97216,3.33101,10.22314,0.00048,8.52561,14.18958,1.31282,13.61224,9.57218,10.81892,13.09858,11.17494,8.34527,10.2141,0.0757,0.29761,0.31978,0.0,16.93693,12.97038,10.39567,14.56813,0.63065,0.1356,1.55079,0.76262,40.15147,4.93438,1.44635,3.96619,0.00982,16.84762,11.27589,4.75211,3.9089,1.70775,11.96712,0.09868,3.24657,0.61465,9.74506,9.54805,0.10839,1.12093,0.77088,9.11996,12.22543,0.84807,7.83397,5.21903,2.57165,3.03372,1.96728,1.28438,0.10292,2.39961,0.09227,8.74259,1.75204,0.00284,0.00194,18.89561,0.30662,2.86052,23.3732,13.04683,0.0,0.41108,0.00667,0.71603,0.68529,13.91372,0.00129,0.09238,2.99137,0.86222,0.01472,14.0302,12.72564,0.66299,8.10506,0.2372,5.99136,19.6823,11.30753,0.14542,0.10762,0.00691,24.39671,1.78014,0.97989,0.0,7.29018,0.1508,16.72873,7.55846,0.0086,6.76392,0.00381,5.0596,0.0,12.81768,3.41407,1.55671,2.94838,0.00327,2.74693,0.05294,0.02803,0.03173,2.60401,7.12436,13.51846,2.50844,0.07354,0.22412,0.0,14.96171,1.22428,0.4391,0.03399,6.93487,8.3893,8.17915,6.14112,3.74986,11.74445,0.37784,5.42784
OTU_399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00716,0.0,0.00409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123,0.0,0.00814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00926,0.0,0.00367,0.0,0.0,0.00181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_400,0.217,0.0,0.0,0.00695,0.29532,0.01913,15.22122,5.45163,0.05165,0.0,0.0,0.0,0.0,0.2847,0.2079,1.42548,0.24596,0.00012,0.74463,0.0,0.49878,0.34356,0.0,0.20674,0.0003,0.0,4.9564,0.62891,3.76732,0.57825,0.0,0.86458,0.99989,0.87532,0.07704,0.77985,1.02513,0.0831,0.0,1.31308,0.0,0.10927,2.35027,0.46029,0.0,0.0,1.05245,6.76544,5.26458,0.00235,2.86394,0.60332,1.3971,0.0,0.08547,6.0618,0.0,0.0,0.02096,0.06642,0.05406,0.17874,0.07711,3.14596,1.26754,0.00061,1.37622,2.37343,0.2649,0.0,3.8439,0.02713,0.00732,0.0,0.01299,0.00064,0.46308,1.01961,0.20085,0.0,4.92543,0.56448,0.0,0.85498,0.01485,5.80819,0.0,0.00385,0.02162,0.0,0.31351,0.0,0.00799,0.0,2.08265,2.72435,0.21046,0.42453,1.11624,0.00013,0.0091,1.29297,6.83074,0.52527,0.0,0.05157,0.08728,2.21718,0.27997,0.0,0.0,0.06239,0.23894,0.00546,0.54972,0.0,2.8824,0.08576,0.0,2.3026,0.0009,0.04351,1.19911,0.0,0.16958,1.86904,0.0,0.04054,0.87547,0.13403,3.69848,0.0,0.09263,0.01589,1.63065,0.0,0.35384,0.10463,2.20644,0.0,0.92354,0.0,2.62973,0.0,0.0,0.0,0.0,9.96958,0.03244,0.0685,0.08563,0.0197,0.0,0.04934,0.0,0.36948
OTU_401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065,0.0,0.04872,0.03509,0.0,0.0,0.0,0.0,0.0,0.01203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08033,0.0,0.0,0.0,0.0,0.0,0.0,0.02119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20443,0.0,0.0,0.0,0.0,0.0,0.0,0.33001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02214,0.0,0.00946,0.0,0.0,0.0,0.0,0.0,0.02741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_402,0.66254,0.00292,0.14243,0.52744,0.28686,0.68125,1.96884,0.78037,0.19633,1.95438,2.62238,0.0,0.13248,2.3743,0.03513,1.71371,0.9522,7e-05,3.406,1.70184,1.27398,2.28264,0.16654,0.0359,0.05669,1.31425,0.01771,0.25474,0.92676,0.41172,1.53223,0.8928,0.47904,0.00808,2.21329,0.00158,0.57385,0.3388,0.00113,0.03949,1.44236,0.0,0.40751,1.67031,0.0,0.01276,0.66696,1.05883,0.23557,0.0,0.21687,0.00244,0.0,0.97029,0.00256,0.01034,0.0,0.24124,1.18227,0.31956,0.0,0.0,2.17393,0.07752,0.34348,0.21995,0.10002,0.95124,0.31728,0.66207,0.27444,0.36997,1.12237,0.69652,0.0,1.89266,0.39131,1.0736,0.21276,0.0,0.0,0.0052,0.00385,0.0,0.38853,0.00065,0.0,0.55566,1.20764,0.03493,0.49442,0.24666,1.31156,0.0,3.46353,0.0,0.05802,0.102,0.47989,0.0,0.0,0.03202,0.08296,0.0,0.72099,0.0,1.3,0.08657,0.90749,0.0,0.56067,0.35063,0.06852,0.03013,0.31305,1.86572,0.22038,0.83093,0.0,0.37117,0.00487,0.0,0.76853,0.0,0.01645,0.00062,0.66465,3.87273,0.45502,1.67801,0.07171,0.30438,0.0,0.0,0.0,0.0,0.26832,2.23296,0.0,1.07261,5.11577,0.0353,0.0,0.0,1.96153,0.13858,0.00949,0.0,1.35116,0.0,1.03195,0.0758,0.0,1.18062,0.0,0.11767
OTU_403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_404,0.0,0.05581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02682,0.0
OTU_405,0.0,0.24234,0.01707,0.0538,0.04409,0.014,0.10338,0.0,0.05289,0.10864,1.02628,0.00461,0.00567,0.0942,0.00799,0.18047,0.02487,0.11721,0.46838,0.05746,0.06484,0.53217,0.24894,0.0192,0.00729,1.79371,0.05691,0.08242,0.17693,0.01504,0.0,0.32034,1.6834,0.09536,0.18987,0.01793,0.20392,0.03396,0.20709,0.42817,0.06102,0.01092,0.00876,0.0,0.0,0.25803,0.02596,0.02445,0.00913,0.00049,0.04558,0.17606,0.0,0.18624,0.00416,0.70639,0.0,0.01441,0.20173,0.0075,0.0,1.73385,0.30297,1.03118,0.21313,0.03988,0.0,0.12579,0.11141,0.0412,0.0091,0.161,0.04796,0.0,0.04341,1.17083,0.05829,0.01957,0.13275,0.0,0.01569,0.04292,0.0,0.00437,0.08609,0.00977,0.02868,0.02987,0.09375,0.00185,0.00655,0.14063,0.07637,0.02531,0.25498,0.00188,0.28993,0.00282,0.01337,0.02091,0.10707,0.0,0.03457,0.26559,0.05781,0.26127,0.06038,0.08185,3.91786,0.0,1.75902,0.02699,0.03038,0.22272,0.0657,0.2566,1.06172,0.0278,0.0,0.35722,0.05118,0.30553,0.08446,0.07922,0.0,0.56537,1.7205,0.77038,0.13992,0.63312,1.86739,0.05333,0.0,0.0,0.0,0.0,0.15211,0.05055,0.00174,0.0691,0.14799,0.03372,0.21616,0.0,0.0,0.0,0.0,0.05881,0.01461,0.02078,0.13714,0.0563,0.0539,0.02103,0.0,0.00229
OTU_406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.00329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315,0.0,0.02331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09953,0.0,0.0,0.00219,0.0,0.0,0.0,0.0,0.0,0.01405,0.0,0.2347,0.0
OTU_408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_409,0.0,0.0,0.0,0.0,0.0,0.00626,0.00805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00956,0.0,0.0,0.00626,0.22175,0.17954,0.0,0.0,0.01294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01634,0.01637,0.0,0.0,0.0,0.0,0.04517,0.08526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27453,0.0,0.06168,0.00116,0.99685,0.0,0.0,0.0,0.0,0.0,0.13173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02018,0.0,0.03707,0.0,0.0,0.0,0.0,0.07663,0.0,0.08515,0.0,0.00112,0.0,0.00965,0.00754,0.0089,0.0,0.01736,0.0,0.0,0.00427,0.11046,0.14304,0.0,0.12783,0.0,0.0,0.0,0.0,0.0,0.02529,0.0,0.0,0.0,0.00809,0.0,0.0,0.10278,0.0,0.51155,0.0,0.0,0.19083,0.19054,0.0,0.0,0.0,0.00145,0.0,0.0
OTU_410,0.0,0.07056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00074,0.0,0.02403,0.0,0.0,0.0,0.0,0.0,0.00526,0.0,0.0,0.00511,0.0,0.01319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04484,0.0,0.0,0.03005,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.07508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392,0.01493,0.0,0.00473,0.0,0.29537,0.0,0.0,0.0,0.00643,0.0,0.0,0.0,0.00127,0.14203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.02697,0.0,0.0,0.70576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15105,0.0
OTU_411,0.0,1.0492,0.0,0.00713,0.0,1.42511,0.1184,0.0,0.0,0.0,0.0,0.88803,0.00679,0.0,0.00474,0.0,0.01155,0.00609,0.06403,1.66639,0.00347,0.57568,0.03988,0.01735,0.0,5.50801,0.0,0.0,0.32241,0.0,2.19635,0.002,0.0,0.13479,0.0,0.01829,0.10093,0.01013,0.17842,1.06285,0.01567,0.32377,0.43464,1.30794,0.0,0.0074,0.64336,0.0645,0.58479,1.78533,0.0,0.0,0.0,0.00551,0.54779,0.00961,0.03053,0.0,0.0,0.07434,2.20149,0.0,0.0,0.02932,0.00174,1.60146,0.0,0.71128,0.00046,1.47546,0.00172,0.0,0.00299,0.0,1.46606,0.54273,0.0,0.0,0.11822,0.28864,0.0,0.10381,0.18431,0.16718,0.00356,0.0,3.28796,0.14519,1.31317,0.0,0.00363,0.01609,0.0,5.77589,0.0,0.53466,0.00306,1.99171,0.0,0.0,0.0,0.0,0.19092,0.0,0.707,0.03149,1.20046,0.0,0.01041,0.0,1.60763,0.02512,0.0,0.0,0.0,0.43697,0.0,0.0288,3.6534,0.44147,0.0,0.81037,0.0,0.05565,0.50814,0.0,0.05848,0.02369,0.01014,0.00991,0.00992,0.01206,0.0,0.18683,0.0,3.34485,0.16093,0.1746,0.00074,0.30354,0.0,0.00698,0.02476,1.91881,12.17238,0.0,0.0,2.02445,1.38966,0.0,0.04518,0.48369,0.79812,0.0,5.09746,0.03277
OTU_412,0.27878,0.16447,1.48706,0.3145,0.46905,1.13125,0.29269,1.16297,0.47759,0.44221,1.54856,3.63589,0.10878,0.31388,1.06499,1.0073,3.38887,0.61589,0.6262,4.71558,0.62298,4.55343,2.27039,0.39373,0.56011,2.30363,2.25545,0.80837,3.87746,0.18576,0.35135,0.49939,2.18869,1.65715,0.95181,9.51079,3.25227,0.18652,1.06912,0.94165,2.42573,0.03779,0.13257,0.12179,1.0179,2.06367,3.91644,0.62131,0.38865,15.93768,0.09699,0.18442,0.0,1.46492,0.14918,1.15049,0.15428,0.69415,1.22128,0.28617,0.0,0.99993,0.95178,0.71323,1.75451,0.91398,1.37163,1.40418,2.08663,2.54359,0.05302,1.30417,0.93679,1.03921,0.12454,0.321,1.69316,0.57472,0.39623,0.17867,1.52063,0.16533,0.08539,0.57164,2.25365,0.30401,4.93616,2.21777,0.47503,0.30929,0.35165,0.42389,2.11854,1.7885,0.99763,0.06826,1.17807,0.37297,0.46488,2.68791,1.1746,0.15046,0.85625,1.81701,1.04107,2.25173,2.11678,1.70158,4.56647,0.24601,2.99067,0.69666,0.53059,1.13473,1.09976,0.437,0.55978,0.3376,0.37888,2.63347,1.40088,0.0441,2.22189,0.75522,0.57186,1.12974,2.38663,0.06654,1.96572,1.74464,9.13623,4.6396,0.00141,0.54638,0.16898,3.20744,0.6728,0.64683,0.61038,0.76478,0.52553,2.00272,1.843,0.13942,0.30869,0.27405,0.02182,0.3584,5.18932,0.53917,2.06703,0.9395,0.36525,2.20313,0.0,0.13138
OTU_413,0.33912,2.32688,5.72258,2.62118,2.24194,2.04081,3.89828,0.95376,0.3648,0.99738,1.50177,3.80025,0.87879,2.18611,0.76696,0.43893,0.6548,3.86249,2.77834,1.28367,1.47236,0.28602,2.94694,1.64599,0.17838,4.64307,2.34367,1.68463,1.44609,0.88235,1.9175,2.58941,1.92473,1.32589,1.29561,2.9495,1.64432,0.46687,1.19375,0.22922,2.54375,2.29878,2.2809,6.14526,3.3169,2.87518,1.59964,7.17125,2.46299,16.21049,1.11702,0.17035,0.079,0.60476,1.94699,1.26952,2.23105,2.76174,0.4788,5.22881,1.76295,4.14295,1.31588,1.57821,2.99619,7.76809,5.06215,1.05803,1.29593,6.26865,0.3286,1.00458,1.44641,1.54881,2.43185,0.93537,1.71761,0.85822,0.5276,0.78557,1.1136,1.03957,3.51808,14.31406,2.62468,1.58361,2.00222,2.10507,1.39104,0.09783,0.87509,0.71516,0.78942,3.42456,1.72013,6.18539,0.49628,12.74551,1.04818,0.5095,1.47435,0.81572,2.24042,1.84576,5.62191,3.84356,6.19557,2.10106,3.30941,2.26026,3.12735,0.63661,4.09189,0.60647,0.76924,4.01818,1.02833,0.88831,4.81915,0.79424,4.68789,3.15354,4.31325,9.97015,2.17193,4.97697,0.46649,3.49712,3.85375,5.58281,0.82744,1.05283,0.16186,4.11844,0.01798,14.59176,3.64377,1.48008,3.44587,3.64584,0.85681,1.70411,9.10083,0.57895,0.84144,2.49352,0.02758,0.46707,0.97608,2.59841,6.62693,1.88628,0.0,3.67037,3.29104,1.15662
OTU_414,0.07451,0.00186,0.02431,0.0,0.00274,0.0,0.0,0.0,36.59293,0.07518,0.0,0.01825,0.0,0.0,13.41484,0.0,0.0,0.0,5.27388,0.00124,0.0,0.0,0.00127,24.10777,0.0,0.0,17.08958,7.98701,0.0,2.80927,0.0,1.11377,0.0,0.0,0.00288,0.0,0.0,0.0,0.0,2.14584,0.0,0.00848,0.0629,0.0,0.0,11.62433,0.00716,0.0,0.05218,0.0,12.90543,0.0,0.0,0.0,0.0,0.01826,0.0,0.0,0.0,0.0,0.0,0.0,2.10904,0.03204,0.0,0.0,0.0,0.00191,0.0,0.0,0.0,11.59454,0.05473,0.0,0.03928,0.0,0.0,21.7394,0.0,0.0,33.456,0.03492,0.00767,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,3.94121,0.0,29.18704,0.0,0.02661,0.0,0.03791,0.02003,1.23161,0.0,0.0,0.0,0.00505,0.00031,0.0,0.0,0.00719,3.81995,0.0,0.0,0.0,32.47152,0.0,0.0,11.31324,0.0,0.00236,0.01328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55197,0.0,0.0,0.0,0.00157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78198,0.03305,0.00896,0.0,3.11783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18348,0.50043,15.30699,0.0,0.0,0.0,0.0
OTU_415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02231,0.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04927,0.0,0.0,0.0,0.0,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
